Nama Pantai,Provinsi,Rating Angka,Predikat,Link Google Maps,Latitude,Longitude
Pantai Pasir Putih,Sulawesi Utara,4.5,sangat bagus,https://www.google.com/maps/place/Pantai+Pasir+Putih/data=!4m7!3m6!1s0x327e625c33b6e5cf:0x4382246ade4733d8!8m2!3d0.843066!4d123.8218363!16s%2Fg%2F11d_tf_gx6!19sChIJz-W2M1xifjIR2DNH3mokgkM?authuser=0&hl=en&rclk=1,0.843066,123.8218363
Pantai Tanjung Tumpaan,Sulawesi Utara,4.5,sangat bagus,https://www.google.com/maps/place/Pantai+Tanjung+Tumpaan/data=!4m7!3m6!1s0x328730f3f638e999:0xdf57bc85abac3ea0!8m2!3d1.1002577!4d124.9891621!16s%2Fg%2F11c466vcr9!19sChIJmek49vMwhzIRoD6sq4W8V98?authuser=0&hl=en&rclk=1,1.1002577,124.9891621
Pantai Malalayang,Sulawesi Utara,4.4,sangat bagus,https://www.google.com/maps/place/Pantai+Malalayang/data=!4m7!3m6!1s0x328774393408552f:0x7fd2a1cdf718aaf4!8m2!3d1.4601924!4d124.7947918!16s%2Fg%2F11btvb9vwt!19sChIJL1UINDl0hzIR9KoY982h0n8?authuser=0&hl=en&rclk=1,1.4601924,124.7947918
Pantai Kahona,Sulawesi Utara,4.2,sangat bagus,https://www.google.com/maps/place/Pantai+Kahona/data=!4m7!3m6!1s0x3287025855555555:0x1390a2359139554b!8m2!3d1.3984673!4d125.1865419!16s%2Fg%2F11c2k0t2gw!19sChIJVVVVVVgChzIRS1U5kTWikBM?authuser=0&hl=en&rclk=1,1.3984673,125.1865419
Jiko / Patokan Beach,Sulawesi Utara,4.6,sangat bagus,https://www.google.com/maps/place/Jiko+%2F+Patokan+Beach/data=!4m7!3m6!1s0x32808332f592cd97:0xc1b1bf360d06b820!8m2!3d0.6184005!4d124.5655572!16s%2Fg%2F11f2rqmmbw!19sChIJl82S9TKDgDIRILgGDTa_scE?authuser=0&hl=en&rclk=1,0.6184005,124.5655572
Pantai Abadi,Sulawesi Utara,4.6,sangat bagus,https://www.google.com/maps/place/Pantai+Abadi/data=!4m7!3m6!1s0x3280833a8f25ed2b:0x803d3e446c054ad0!8m2!3d0.6119628!4d124.5662934!16s%2Fg%2F11f316wk17!19sChIJK-0ljzqDgDIR0EoFbEQ-PYA?authuser=0&hl=en&rclk=1,0.6119628,124.5662934
Pantai Serena,Sulawesi Utara,4.1,sangat bagus,https://www.google.com/maps/place/Pantai+Serena/data=!4m7!3m6!1s0x3286fe3691dad159:0x8a9ad6fd087adf76!8m2!3d1.4599273!4d125.2333494!16s%2Fg%2F11c1n18_40!19sChIJWdHakTb-hjIRdt96CP3Wmoo?authuser=0&hl=en&rclk=1,1.4599273,125.2333494
"Pantai COCONUT BEACH, lolak,Bolaang Mongondow Induk, Sulawesi Utara",Sulawesi Utara,4.9,sangat bagus,"https://www.google.com/maps/place/Pantai+COCONUT+BEACH,+lolak,Bolaang+Mongondow+Induk,+Sulawesi+Utara/data=!4m7!3m6!1s0x327e715f67a03d27:0xfba43f45956594f2!8m2!3d0.8895152!4d124.0100549!16s%2Fg%2F11k57zz0mv!19sChIJJz2gZ19xfjIR8pRllUU_pPs?authuser=0&hl=en&rclk=1",0.8895152,124.0100549
Pantai Mangatasik,Sulawesi Utara,4.1,sangat bagus,https://www.google.com/maps/place/Pantai+Mangatasik/data=!4m7!3m6!1s0x32877ac1f66ef9f7:0xb325e359fa644369!8m2!3d1.3940797!4d124.6581148!16s%2Fg%2F11b6t_mcjq!19sChIJ9_lu9sF6hzIRaUNk-lnjJbM?authuser=0&hl=en&rclk=1,1.3940797,124.6581148
Pantai Tatiala,Sulawesi Utara,4.6,sangat bagus,https://www.google.com/maps/place/Pantai+Tatiala/data=!4m7!3m6!1s0x32879fe530463ad7:0x2ee32d4cd6509d0e!8m2!3d1.5387726!4d124.8255353!16s%2Fg%2F11h4v5rfkc!19sChIJ1zpGMOWfhzIRDp1Q1kwt4y4?authuser=0&hl=en&rclk=1,1.5387726,124.8255353
Pantai Kabesaran,Sulawesi Utara,4.6,sangat bagus,https://www.google.com/maps/place/Pantai+Kabesaran/data=!4m7!3m6!1s0x32873ba8ff32fdb5:0x20eaf4e4015bb342!8m2!3d1.177464!4d125.0329944!16s%2Fg%2F11nx3vpz1n!19sChIJtf0y_6g7hzIRQrNbAeT06iA?authuser=0&hl=en&rclk=1,1.177464,125.0329944
Pantai Tangonggor,Sulawesi Utara,4.2,sangat bagus,https://www.google.com/maps/place/Pantai+Tangonggor/data=!4m7!3m6!1s0x32873cad995949a9:0x4a50b50149382943!8m2!3d1.1891498!4d125.0356562!16s%2Fg%2F11c7sqrfp1!19sChIJqUlZma08hzIRQyk4SQG1UEo?authuser=0&hl=en&rclk=1,1.1891498,125.0356562
Obyek Wisata Pantai Batu Pinagut,Sulawesi Utara,4.4,sangat bagus,https://www.google.com/maps/place/Obyek+Wisata+Pantai+Batu+Pinagut/data=!4m7!3m6!1s0x327ea583485c9c21:0x54d3a6958ab7304c!8m2!3d0.9202904!4d123.269432!16s%2Fg%2F11bzt6zspd!19sChIJIZxcSIOlfjIRTDC3ipWm01Q?authuser=0&hl=en&rclk=1,0.9202904,123.269432
Modisi Beach,Sulawesi Utara,4.8,sangat bagus,https://www.google.com/maps/place/Modisi+Beach/data=!4m7!3m6!1s0x327fd564401289b3:0x9e66abf23eca0509!8m2!3d0.448497!4d124.431687!16s%2Fg%2F11gvrns05r!19sChIJs4kSQGTVfzIRCQXKPvKrZp4?authuser=0&hl=en&rclk=1,0.448497,124.431687
Pantai Lolak,Sulawesi Utara,4.2,sangat bagus,https://www.google.com/maps/place/Pantai+Lolak/data=!4m7!3m6!1s0x327e703a686c8c5d:0x4445829b8ee6295d!8m2!3d0.8880539!4d124.0071427!16s%2Fg%2F11c2nmsbz6!19sChIJXYxsaDpwfjIRXSnmjpuCRUQ?authuser=0&hl=en&rclk=1,0.8880539,124.0071427
Pantai BatuMeja Sangkub (TableStone Beach),Sulawesi Utara,4.2,sangat bagus,https://www.google.com/maps/place/Pantai+BatuMeja+Sangkub+%28TableStone+Beach%29/data=!4m7!3m6!1s0x327e8f6473aebaf7:0xbc9963eadf848426!8m2!3d0.8766384!4d123.6775093!16s%2Fg%2F11g9wd6m_l!19sChIJ97quc2SPfjIRJoSE3-pjmbw?authuser=0&hl=en&rclk=1,0.8766384,123.6775093
Pantai Woka,Sulawesi Utara,4.5,sangat bagus,https://www.google.com/maps/place/Pantai+Woka/data=!4m7!3m6!1s0x32809eaa0e8a737b:0x5c7ca0c37c14b272!8m2!3d0.6839655!4d124.5934136!16s%2Fg%2F11c2psjvgz!19sChIJe3OKDqqegDIRcrIUfMOgfFw?authuser=0&hl=en&rclk=1,0.6839655,124.5934136
Pantai Indo Beach,Sulawesi Utara,4.2,sangat bagus,https://www.google.com/maps/place/Pantai+Indo+Beach/data=!4m7!3m6!1s0x32873dc90b1448c1:0xecc98df8c60898c9!8m2!3d1.1940803!4d125.0375173!16s%2Fg%2F11smlm94_w!19sChIJwUgUC8k9hzIRyZgIxviNyew?authuser=0&hl=en&rclk=1,1.1940803,125.0375173
Pantai Tumpaan Sawangan,Sulawesi Utara,4.5,sangat bagus,https://www.google.com/maps/place/Pantai+Tumpaan+Sawangan/data=!4m7!3m6!1s0x328722a5576f3be1:0x5f474bc602050db0!8m2!3d1.2253928!4d125.047648!16s%2Fg%2F11c5wmys50!19sChIJ4TtvV6UihzIRsA0FAsZLR18?authuser=0&hl=en&rclk=1,1.2253928,125.047648
Pantai Tinggian,Sulawesi Utara,4.6,sangat bagus,https://www.google.com/maps/place/Pantai+Tinggian/data=!4m7!3m6!1s0x328722a55167e199:0x700d86987dd774a5!8m2!3d1.2374987!4d125.0502637!16s%2Fg%2F11gdlxhzs1!19sChIJmeFnUaUihzIRpXTXfZiGDXA?authuser=0&hl=en&rclk=1,1.2374987,125.0502637
Pantai Parentek,Sulawesi Utara,4.8,sangat bagus,https://www.google.com/maps/place/Pantai+Parentek/data=!4m7!3m6!1s0x32873b1902a24b11:0x1c0176523f7f8d03!8m2!3d1.1525438!4d125.0195406!16s%2Fg%2F11ghgqw4_n!19sChIJEUuiAhk7hzIRA41_P1J2ARw?authuser=0&hl=en&rclk=1,1.1525438,125.0195406
Wisata Pantai Pasir Putih Wawontulap,Sulawesi Utara,3.8,bagus,https://www.google.com/maps/place/Wisata+Pantai+Pasir+Putih+Wawontulap/data=!4m7!3m6!1s0x3287620e3e4a6b53:0x2bf40a64bfbb2441!8m2!3d1.3280275!4d124.5184083!16s%2Fg%2F11f15f8tjs!19sChIJU2tKPg5ihzIRQSS7v2QK9Cs?authuser=0&hl=en&rclk=1,1.3280275,124.5184083
Pantai Mangket,Sulawesi Utara,4.6,sangat bagus,https://www.google.com/maps/place/Pantai+Mangket/data=!4m7!3m6!1s0x32871996bdb39e97:0xf96ff433e1123c2e!8m2!3d1.2955769!4d125.067266!16s%2Fg%2F11hbfjh5yp!19sChIJl56zvZYZhzIRLjwS4TP0b_k?authuser=0&hl=en&rclk=1,1.2955769,125.067266
Batuangus Beach,Sulawesi Utara,4.6,sangat bagus,https://www.google.com/maps/place/Batuangus+Beach/data=!4m7!3m6!1s0x3286556d1d29375d:0xfe886fae03c56e54!8m2!3d1.5106737!4d125.2452175!16s%2Fg%2F11c7wd8d9l!19sChIJXTcpHW1VhjIRVG7FA65viP4?authuser=0&hl=en&rclk=1,1.5106737,125.2452175
Kanaan Beach,Sulawesi Utara,4.7,sangat bagus,https://www.google.com/maps/place/Kanaan+Beach/data=!4m7!3m6!1s0x32871961c651f09d:0x8bdc2b7630f4e282!8m2!3d1.247129!4d125.0542268!16s%2Fg%2F11qn06w2tm!19sChIJnfBRxmEZhzIRguL0MHYr3Is?authuser=0&hl=en&rclk=1,1.247129,125.0542268
Pantai Pasir Putih MANGKET,Sulawesi Utara,4.8,sangat bagus,https://www.google.com/maps/place/Pantai+Pasir+Putih+MANGKET/data=!4m7!3m6!1s0x3287198ea6f60449:0x56f15a4726ca1dfb!8m2!3d1.2923463!4d125.0663219!16s%2Fg%2F11n31rb0gm!19sChIJSQT2po4ZhzIR-x3KJkda8VY?authuser=0&hl=en&rclk=1,1.2923463,125.0663219
Pantai Tanjung Merah,Sulawesi Utara,4.0,bagus,https://www.google.com/maps/place/Pantai+Tanjung+Merah/data=!4m7!3m6!1s0x32870487a1371fc9:0xaf4c7e82d295e9b6!8m2!3d1.4016946!4d125.1183839!16s%2Fg%2F11c464jx8w!19sChIJyR83oYcEhzIRtumV0oJ-TK8?authuser=0&hl=en&rclk=1,1.4016946,125.1183839
Pantai Bulo,Sulawesi Utara,4.3,sangat bagus,https://www.google.com/maps/place/Pantai+Bulo/data=!4m7!3m6!1s0x32877131f86adf4f:0xa70daeb967edf645!8m2!3d1.4373097!4d124.7415295!16s%2Fg%2F11cs36shm5!19sChIJT99q-DFxhzIRRfbtZ7muDac?authuser=0&hl=en&rclk=1,1.4373097,124.7415295
Pantai Kinunang,Sulawesi Utara,4.6,sangat bagus,https://www.google.com/maps/place/Pantai+Kinunang/data=!4m7!3m6!1s0x3287b31b3c0e53bb:0x8e44db2ce65d2c56!8m2!3d1.6636789!4d125.1628083!16s%2Fg%2F11nn1ttft3!19sChIJu1MOPBuzhzIRVixd5izbRI4?authuser=0&hl=en&rclk=1,1.6636789,125.1628083
Pante Muka,Sulawesi Utara,4.7,sangat bagus,https://www.google.com/maps/place/Pante+Muka/data=!4m7!3m6!1s0x3287b971fa3da885:0xbc20c68cc27c4df2!8m2!3d1.7268332!4d124.9630724!16s%2Fg%2F11qnld8ndh!19sChIJhag9-nG5hzIR8k18wozGILw?authuser=0&hl=en&rclk=1,1.7268332,124.9630724
Pantai Ranowangko II Pantai Pantera,Sulawesi Utara,4.5,sangat bagus,https://www.google.com/maps/place/Pantai+Ranowangko+II+Pantai+Pantera/data=!4m7!3m6!1s0x3287232db21f7f5b:0x3afcf8cbe94d0eb9!8m2!3d1.2073845!4d125.042343!16s%2Fg%2F11gcj_bnjq!19sChIJW38fsi0jhzIRuQ5N6cv4_Do?authuser=0&hl=en&rclk=1,1.2073845,125.042343
Pantai Talawaan Bajo,Sulawesi Utara,4.4,sangat bagus,https://www.google.com/maps/place/Pantai+Talawaan+Bajo/data=!4m7!3m6!1s0x3287a2a2f01ae1e1:0xf5000a15c29afec5!8m2!3d1.616799!4d124.8713338!16s%2Fg%2F11hcfl19kv!19sChIJ4eEa8KKihzIRxf6awhUKAPU?authuser=0&hl=en&rclk=1,1.616799,124.8713338
Pantai Tasik Oki,Sulawesi Utara,4.5,sangat bagus,https://www.google.com/maps/place/Pantai+Tasik+Oki/data=!4m7!3m6!1s0x328705899cbb792f:0x6692a3993ed7a392!8m2!3d1.3908778!4d125.101052!16s%2Fg%2F11gjywfw2t!19sChIJL3m7nIkFhzIRkqPXPpmjkmY?authuser=0&hl=en&rclk=1,1.3908778,125.101052
Pantai Kawasan Mega Mas,Sulawesi Utara,4.7,sangat bagus,https://www.google.com/maps/place/Pantai+Kawasan+Mega+Mas/data=!4m7!3m6!1s0x32877510fd8d0561:0xbcd476c2eb66437a!8m2!3d1.4817422!4d124.8325007!16s%2Fg%2F11gdqqrd04!19sChIJYQWN_RB1hzIRekNm68J21Lw?authuser=0&hl=en&rclk=1,1.4817422,124.8325007
Pantai Wisata DAMI Beach,Sulawesi Utara,4.2,sangat bagus,https://www.google.com/maps/place/Pantai+Wisata+DAMI+Beach/data=!4m7!3m6!1s0x327fc99123d7524f:0x8220cbc5a11cbed1!8m2!3d0.3936419!4d124.1766932!16s%2Fg%2F11fp33x01l!19sChIJT1LXI5HJfzIR0b4cocXLIII?authuser=0&hl=en&rclk=1,0.3936419,124.1766932
Pantai batu meja tongkaina,Sulawesi Utara,4.3,sangat bagus,https://www.google.com/maps/place/Pantai+batu+meja+tongkaina/data=!4m7!3m6!1s0x32879933b3a5262f:0xf35b4068e3a0cfb6!8m2!3d1.5711129!4d124.8042426!16s%2Fg%2F11gdlw7nrp!19sChIJLyalszOZhzIRts-g42hAW_M?authuser=0&hl=en&rclk=1,1.5711129,124.8042426
"Salise Beach, North Lembeh, Bitung City, North of Sulawesi",Sulawesi Utara,4.9,sangat bagus,"https://www.google.com/maps/place/Salise+Beach,+North+Lembeh,+Bitung+City,+North+of+Sulawesi/data=!4m7!3m6!1s0x3286ff6f3840d919:0x6f0d209a9dfdd9f7!8m2!3d1.4866175!4d125.281879!16s%2Fg%2F11jrl8np8w!19sChIJGdlAOG__hjIR99n9nZogDW8?authuser=0&hl=en&rclk=1",1.4866175,125.281879
Pantai Makalisung,Sulawesi Utara,4.8,sangat bagus,https://www.google.com/maps/place/Pantai+Makalisung/data=!4m7!3m6!1s0x328718363b76a81b:0x5d0fd1d9079d3a52!8m2!3d1.2714723!4d125.0599993!16s%2Fg%2F11fy2lljz5!19sChIJG6h2OzYYhzIRUjqdB9nRD10?authuser=0&hl=en&rclk=1,1.2714723,125.0599993
Wisata Pantai Desa Pasir Putih,Sulawesi Utara,4.5,sangat bagus,https://www.google.com/maps/place/Wisata+Pantai+Desa+Pasir+Putih/data=!4m7!3m6!1s0x327e62613905bfdb:0xfcec71f88f16a0ad!8m2!3d0.8444187!4d123.8148226!16s%2Fg%2F11gfltkmf6!19sChIJ278FOWFifjIRraAWj_hx7Pw?authuser=0&hl=en&rclk=1,0.8444187,123.8148226
Pantai Lolan,Sulawesi Utara,4.1,sangat bagus,https://www.google.com/maps/place/Pantai+Lolan/data=!4m7!3m6!1s0x327e0b469b2d21c1:0x2d82bfe947f6001d!8m2!3d0.9516436!4d124.1678017!16s%2Fg%2F11d_7v9jgl!19sChIJwSEtm0YLfjIRHQD2R-m_gi0?authuser=0&hl=en&rclk=1,0.9516436,124.1678017
Pantai dua enam jaya,Sulawesi Utara,4.4,sangat bagus,https://www.google.com/maps/place/Pantai+dua+enam+jaya/data=!4m7!3m6!1s0x328719a147fb2759:0xd3317ab5dbbedb23!8m2!3d1.2589135!4d125.0558797!16s%2Fg%2F11h_kf_nzg!19sChIJWSf7R6EZhzIRI9u-27V6MdM?authuser=0&hl=en&rclk=1,1.2589135,125.0558797
Pantai Kalinaun,Sulawesi Utara,4.9,sangat bagus,https://www.google.com/maps/place/Pantai+Kalinaun/data=!4m7!3m6!1s0x3287b328d5e4b8f1:0xf0531c96b6bdebff!8m2!3d1.6313375!4d125.1506094!16s%2Fg%2F11p13msjvp!19sChIJ8bjk1SizhzIR_-u9tpYcU_A?authuser=0&hl=en&rclk=1,1.6313375,125.1506094
Sunrise Beach,Sulawesi Utara,4.7,sangat bagus,https://www.google.com/maps/place/Sunrise+Beach/data=!4m7!3m6!1s0x328719a705e2ef2f:0x670c58b1d882f18!8m2!3d1.2851143!4d125.062997!16s%2Fg%2F11smcqqm0b!19sChIJL-_iBacZhzIRGC-IHYvFcAY?authuser=0&hl=en&rclk=1,1.2851143,125.062997
Pantai Indah Kalasey,Sulawesi Utara,4.4,sangat bagus,https://www.google.com/maps/place/Pantai+Indah+Kalasey/data=!4m7!3m6!1s0x328776a27609c03f:0x973fa2ea93d0592f!8m2!3d1.4576317!4d124.7682625!16s%2Fg%2F11g8p8_6v5!19sChIJP8AJdqJ2hzIRL1nQk-qiP5c?authuser=0&hl=en&rclk=1,1.4576317,124.7682625
Pantai Ratu Makalisung,Sulawesi Utara,4.4,sangat bagus,https://www.google.com/maps/place/Pantai+Ratu+Makalisung/data=!4m7!3m6!1s0x328718363b9c95d5:0x7b69b1fb71580f85!8m2!3d1.2714839!4d125.0599629!16s%2Fg%2F11bccjdmq4!19sChIJ1ZWcOzYYhzIRhQ9YcfuxaXs?authuser=0&hl=en&rclk=1,1.2714839,125.0599629
Pantai Botubarani,Gorontalo,4.9,sangat bagus,https://www.google.com/maps/place/Pantai+Botubarani/data=!4m7!3m6!1s0x327f2b7a2bc0c8d3:0x7414e70cf87e488d!8m2!3d0.4819132!4d123.0863159!16s%2Fg%2F11p5n896n2!19sChIJ08jAK3orfzIRjUh--AznFHQ?authuser=0&hl=en&rclk=1,0.4819132,123.0863159
WISATA TAMENDAO BEACH,Gorontalo,4.4,sangat bagus,https://www.google.com/maps/place/WISATA+TAMENDAO+BEACH/data=!4m7!3m6!1s0x3278d59d67032543:0xeab266e8f8a9699b!8m2!3d0.5002305!4d123.0674662!16s%2Fg%2F11pk9z37rg!19sChIJQyUDZ53VeDIRm2mp-Ohmsuo?authuser=0&hl=en&rclk=1,0.5002305,123.0674662
Dulanga Beach,Gorontalo,4.3,sangat bagus,https://www.google.com/maps/place/Dulanga+Beach/data=!4m7!3m6!1s0x3278d5ac19bb21f7:0xdc33f9ea51d13165!8m2!3d0.4945251!4d123.0287939!16s%2Fg%2F11f5v0l9jc!19sChIJ9yG7GazVeDIRZTHRUer5M9w?authuser=0&hl=en&rclk=1,0.4945251,123.0287939
Pantai Biluhu Timur,Gorontalo,4.5,sangat bagus,https://www.google.com/maps/place/Pantai+Biluhu+Timur/data=!4m7!3m6!1s0x3278d6130b5972fb:0x2ca8b29bca6c75dc!8m2!3d0.4904571!4d122.9734002!16s%2Fg%2F11c326gs98!19sChIJ-3JZCxPWeDIR3HVsypuyqCw?authuser=0&hl=en&rclk=1,0.4904571,122.9734002
Pantai Tanjung Kramat,Gorontalo,4.4,sangat bagus,https://www.google.com/maps/place/Pantai+Tanjung+Kramat/data=!4m7!3m6!1s0x3278d57010944fb1:0x1709094d4ecbabaa!8m2!3d0.4955779!4d123.0443574!16s%2Fg%2F11hbn67t3r!19sChIJsU-UEHDVeDIRqqvLTk0JCRc?authuser=0&hl=en&rclk=1,0.4955779,123.0443574
Pantai Botutonuo,Gorontalo,4.4,sangat bagus,https://www.google.com/maps/place/Pantai+Botutonuo/data=!4m7!3m6!1s0x327f2b41027fd665:0xdabb907a65aa3174!8m2!3d0.4469501!4d123.1259472!16s%2Fg%2F11bwf6yjx5!19sChIJZdZ_AkErfzIRdDGqZXqQu9o?authuser=0&hl=en&rclk=1,0.4469501,123.1259472
Pantai Indah,Gorontalo,4.2,sangat bagus,https://www.google.com/maps/place/Pantai+Indah/data=!4m7!3m6!1s0x3278d5624b26d26f:0x4fbee52e10245072!8m2!3d0.5022222!4d123.0491667!16s%2Fg%2F11c532cx09!19sChIJb9ImS2LVeDIRclAkEC7lvk8?authuser=0&hl=en&rclk=1,0.5022222,123.0491667
Kurenai Beach Resort,Gorontalo,4.4,sangat bagus,https://www.google.com/maps/place/Kurenai+Beach+Resort/data=!4m7!3m6!1s0x327f2ad07e638801:0x401779c988b96e41!8m2!3d0.478259!4d123.08986!16s%2Fg%2F11g8vp5txj!19sChIJAYhjftAqfzIRQW65iMl5F0A?authuser=0&hl=en&rclk=1,0.478259,123.08986
Pantai Lopo,Gorontalo,5.0,sangat bagus,https://www.google.com/maps/place/Pantai+Lopo/data=!4m7!3m6!1s0x3278d58bccc9dc83:0x1b565b1278ae1270!8m2!3d0.4964945!4d123.0180513!16s%2Fg%2F11rcs5xxr5!19sChIJg9zJzIvVeDIRcBKueBJbVhs?authuser=0&hl=en&rclk=1,0.4964945,123.0180513
Pantai Biluhu,Gorontalo,4.7,sangat bagus,https://www.google.com/maps/place/Pantai+Biluhu/data=!4m7!3m6!1s0x3278d639cac5bded:0x5dfffeadea0bafbc!8m2!3d0.4908232!4d122.9563261!16s%2Fg%2F11bvwc9nx2!19sChIJ7b3FyjnWeDIRvK8L6q3-_10?authuser=0&hl=en&rclk=1,0.4908232,122.9563261
Tangga 2000 Park,Gorontalo,4.2,sangat bagus,https://www.google.com/maps/place/Tangga+2000+Park/data=!4m7!3m6!1s0x32792aa1c0f04d47:0x2624b9b0540aaede!8m2!3d0.5069393!4d123.0576773!16s%2Fg%2F11c2lb7kc2!19sChIJR03wwKEqeTIR3q4KVLC5JCY?authuser=0&hl=en&rclk=1,0.5069393,123.0576773
Wisata Pantai leato utara,Gorontalo,4.4,sangat bagus,https://www.google.com/maps/place/Wisata+Pantai+leato+utara/data=!4m7!3m6!1s0x3278d5d45d875b47:0xa724659dd1f8aca8!8m2!3d0.5000639!4d123.0678258!16s%2Fg%2F11rdsmz375!19sChIJR1uHXdTVeDIRqKz40Z1lJKc?authuser=0&hl=en&rclk=1,0.5000639,123.0678258
Pantai Leato Selatan,Gorontalo,4.4,sangat bagus,https://www.google.com/maps/place/Pantai+Leato+Selatan/data=!4m7!3m6!1s0x3278d54d229d4405:0xd5882558fdcd9740!8m2!3d0.4915004!4d123.0784076!16s%2Fg%2F11fntw0j77!19sChIJBUSdIk3VeDIRQJfN_VgliNU?authuser=0&hl=en&rclk=1,0.4915004,123.0784076
Pantai Oluhuta,Gorontalo,4.6,sangat bagus,https://www.google.com/maps/place/Pantai+Oluhuta/data=!4m7!3m6!1s0x327f2d73d63a23af:0xb9f2ae709fa85a7f!8m2!3d0.4189362!4d123.1451407!16s%2Fg%2F11nr__h4y4!19sChIJryM61nMtfzIRf1qon3Cu8rk?authuser=0&hl=en&rclk=1,0.4189362,123.1451407
Pantai Pasir Putih,Gorontalo,4.2,sangat bagus,https://www.google.com/maps/place/Pantai+Pasir+Putih/data=!4m7!3m6!1s0x3278d5de1e4c1343:0xdaacb2345455f343!8m2!3d0.4885178!4d122.9932485!16s%2Fg%2F11hcfhwqf9!19sChIJQxNMHt7VeDIRQ_NVVDSyrNo?authuser=0&hl=en&rclk=1,0.4885178,122.9932485
Pantai Wisata Botutonuo,Gorontalo,4.3,sangat bagus,https://www.google.com/maps/place/Pantai+Wisata+Botutonuo/data=!4m7!3m6!1s0x327f2b82ef41fee9:0x69ca44a132a35336!8m2!3d0.4469501!4d123.1259472!16s%2Fg%2F11cmxxxydv!19sChIJ6f5B74IrfzIRNlOjMqFEymk?authuser=0&hl=en&rclk=1,0.4469501,123.1259472
PANTAI OMBAK PUTIH,Gorontalo,5.0,sangat bagus,https://www.google.com/maps/place/PANTAI+OMBAK+PUTIH/data=!4m7!3m6!1s0x3278d50307de6095:0x43e7f4957bc28553!8m2!3d0.494922!4d123.001608!16s%2Fg%2F11kjpl0_x0!19sChIJlWDeBwPVeDIRU4XCe5X050M?authuser=0&hl=en&rclk=1,0.494922,123.001608
Pantai Kayubulan,Gorontalo,4.4,sangat bagus,https://www.google.com/maps/place/Pantai+Kayubulan/data=!4m7!3m6!1s0x3278d5ef8b7f7eab:0x8453ff70f2e78865!8m2!3d0.4953823!4d123.0004346!16s%2Fg%2F11f4m2f4pc!19sChIJq35_i-_VeDIRZYjn8nD_U4Q?authuser=0&hl=en&rclk=1,0.4953823,123.0004346
Wisata Karang Putih,Gorontalo,4.0,bagus,https://www.google.com/maps/place/Wisata+Karang+Putih/data=!4m7!3m6!1s0x3278d71f040cdc4f:0xd86d9112624d53f5!8m2!3d0.4896953!4d122.909912!16s%2Fg%2F11f5q7vpm_!19sChIJT9wMBB_XeDIR9VNNYhKRbdg?authuser=0&hl=en&rclk=1,0.4896953,122.909912
Pantai Germanium Bulawa,Gorontalo,4.3,sangat bagus,https://www.google.com/maps/place/Pantai+Germanium+Bulawa/data=!4m7!3m6!1s0x327f31d5eff5ae4b:0x8be61efbfd733070!8m2!3d0.3380533!4d123.2509753!16s%2Fg%2F11lq32f22_!19sChIJS67179UxfzIRcDBz_fse5os?authuser=0&hl=en&rclk=1,0.3380533,123.2509753
Taman Laut Olele,Gorontalo,4.7,sangat bagus,https://www.google.com/maps/place/Taman+Laut+Olele/data=!4m7!3m6!1s0x327edbffffffffff:0x25123d4bff1ef367!8m2!3d0.4100429!4d123.1525524!16s%2Fg%2F11clys_yzm!19sChIJ_______bfjIRZ_Me_0s9EiU?authuser=0&hl=en&rclk=1,0.4100429,123.1525524
Water Sport Objek Wisata Pantai Molotabu,Gorontalo,4.4,sangat bagus,https://www.google.com/maps/place/Water+Sport+Objek+Wisata+Pantai+Molotabu/data=!4m7!3m6!1s0x327f2b87735eb2e1:0x98da829d957feef9!8m2!3d0.4412439!4d123.1319708!16s%2Fg%2F11c2p_hwj4!19sChIJ4bJec4crfzIR-e5_lZ2C2pg?authuser=0&hl=en&rclk=1,0.4412439,123.1319708
Ngopi pantai Pinomontiga Beach,Gorontalo,5.0,sangat bagus,https://www.google.com/maps/place/Ngopi+pantai+Pinomontiga+Beach/data=!4m7!3m6!1s0x327f310012351d47:0x6febe82278287608!8m2!3d0.3379876!4d123.2513039!16s%2Fg%2F11yz48jh25!19sChIJRx01EgAxfzIRCHYoeCLo628?authuser=0&hl=en&rclk=1,0.3379876,123.2513039
Pantai Pasir Putih Pinomontiga,Gorontalo,4.4,sangat bagus,https://www.google.com/maps/place/Pantai+Pasir+Putih+Pinomontiga/data=!4m7!3m6!1s0x327f3084e7965f9f:0xa30ebdfb97137db9!8m2!3d0.3381391!4d123.2509542!16s%2Fg%2F11h9rdy6jn!19sChIJn1-W54QwfzIRuX0Tl_u9DqM?authuser=0&hl=en&rclk=1,0.3381391,123.2509542
Pantai hiu paus,Gorontalo,4.8,sangat bagus,https://www.google.com/maps/place/Pantai+hiu+paus/data=!4m7!3m6!1s0x327f2b4ad711af5f:0x7ad01b670332b9f8!8m2!3d0.4766904!4d123.0952272!16s%2Fg%2F11nmg_v5qd!19sChIJX68R10orfzIR-LkyA2cb0Ho?authuser=0&hl=en&rclk=1,0.4766904,123.0952272
Pantai Alumbango,Gorontalo,5.0,sangat bagus,https://www.google.com/maps/place/Pantai+Alumbango/data=!4m7!3m6!1s0x3278d7604b33b9e5:0x4978a2c81bc33016!8m2!3d0.4906361!4d122.9512784!16s%2Fg%2F11pkc_xtgq!19sChIJ5bkzS2DXeDIRFjDDG8iieEk?authuser=0&hl=en&rclk=1,0.4906361,122.9512784
